recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
steak and potato pie,0.5114083119567588,0.4472135954999579,0.32659863237109044,0.3968626966596886,0.35213633723318016,0.38340579025361626,0.340587727318528,0.5709640969448079,0.3086066999241838,0.7255342858886822,0.3651483716701107,0.18439088914585774,0.4714045207910317,0.0,0.6324555320336759,0.0,0.29154759474226505,0.5049752469181039
steves spicy shrimp kabobs,0.5519197266046799,0.5477225575051661,0.5686240703077327,0.6834349517937559,0.3418437404094784,0.12909944487358055,0.2449489742783178,0.6737952211169206,0.1781741612749496,0.30166206257996714,0.6055300708194982,0.161245154965971,0.3333333333333333,0.0,0.7071067811865476,0.0,0.282842712474619,0.229128784747792
stir fry turkey dads version,0.45234432086120485,0.3872983346207417,0.3696845502136472,0.6806859285554046,0.3924283374069717,0.2810693864511039,0.38987177379235854,0.6180614856144977,0.6172133998483675,1.0364362016062543,0.8660254037844386,0.24899799195977465,0.3333333333333333,0.0,0.6324555320336759,0.0,0.324037034920393,0.3640054944640259
stuffed and rolled pork tenderloin,0.46575001548371087,0.3872983346207417,0.6055300708194982,0.734563362367967,0.36916895086899476,0.22435091560618453,0.25298221281347033,0.6884765791223402,0.4714045207910317,0.38418745424597095,0.4472135954999579,0.23237900077244503,0.408248290463863,0.816496580927726,0.6708203932499369,0.0,0.3122498999199199,0.282842712474619
stuffy,0.5817744738827396,0.4472135954999579,0.32659863237109044,0.6301454858469854,0.27568097504180444,0.4626013402488151,0.38987177379235854,0.6164414002968976,0.7346308866924529,0.2545584412271571,0.12909944487358055,0.3619392214170772,0.4714045207910317,0.0,0.6324555320336759,0.0,0.2783882181415011,0.32787192621510003
sukiyaki,0.4350066312491906,0.4472135954999579,0.4509249752822894,0.9110433579144299,0.418500725379129,0.3,0.39496835316262996,0.6855654600401044,0.7126966450997984,0.17204650534085253,0.3415650255319866,0.22360679774997896,0.4714045207910317,0.0,0.6324555320336759,0.7071067811865476,0.35,0.3
sukiyaki beef,0.4540416788730371,0.5,0.39581140290126393,0.3253203549323856,0.4017817460121495,0.135400640077266,0.25298221281347033,0.5727128425310541,0.25197631533948484,0.765636989702039,0.4472135954999579,0.22135943621178655,0.3333333333333333,0.0,0.5477225575051661,0.0,0.33166247903553997,0.4387482193696061
summer pasta dlite,0.5173898991015458,0.31622776601683794,0.2516611478423583,0.33665016461206926,0.4875595201760352,0.38384024454626087,0.47328638264796924,0.7,0.4714045207910317,0.5767148342118485,0.6831300510639732,0.24083189157584592,0.4714045207910317,0.0,0.8944271909999159,0.0,0.34641016151377546,0.45552167895721496
summer sandwich,0.5751254043851922,0.6708203932499369,0.3651483716701107,0.5545268253204708,0.2563479777846623,0.3245509718570156,0.322490309931942,0.5796550698475775,0.25197631533948484,0.41376321731154403,0.31622776601683794,0.6082762530298219,0.408248290463863,0.0,0.5,0.0,0.2958039891549808,0.5545268253204708
sunday sticky chicken,0.7745966692414834,0.7071067811865476,0.7505553499465135,0.5435224619706776,0.3839642840533107,0.29211869733608864,0.1673320053068151,1.063954886261631,0.3984095364447979,0.32588341473600646,0.0,0.38600518131237566,0.4714045207910317,0.0,1.0954451150103321,0.7071067811865476,0.37416573867739417,0.3905124837953327
super delicious zuppa toscana,0.7081938022451634,0.8660254037844386,0.5744562646538028,0.9970790674097348,0.5971360218337431,0.3907258203224694,0.47328638264796924,0.6292853089020909,0.3984095364447979,0.6466838485689897,0.9036961141150639,0.29325756597230357,0.408248290463863,0.816496580927726,0.6324555320336759,0.7071067811865476,0.44158804331639234,0.4213074886588179
swedish klimp,0.23533936216582083,0.31622776601683794,0.4242640687119285,0.621825270205921,0.24669240534954223,0.3941235001028654,0.2449489742783178,0.45166359162544856,0.3984095364447979,0.21633307652783937,0.0,0.3492849839314596,0.408248290463863,0.0,0.5,0.0,0.2449489742783178,0.5267826876426369
swedish turkey meatballs,0.6725382459813659,0.8660254037844386,0.776745346515403,0.47125718385328974,0.32776298056457115,0.2250925735484551,0.2,0.7523297149521612,0.1781741612749496,0.3964845520319802,0.12909944487358055,0.33763886032268264,0.408248290463863,0.0,0.7416198487095663,0.0,0.2958039891549808,0.3
sweet and smoky slow cooked pulled pork loin,0.26311740579210874,0.22360679774997896,0.39581140290126393,0.3662876829305985,0.31259284335103665,0.1816590212458495,0.20976176963403032,0.5674504383644443,0.4364357804719847,0.23237900077244503,0.25819888974716115,0.14491376746189438,0.23570226039551584,0.816496580927726,0.5477225575051661,0.0,0.25,0.16583123951776998
sweet glazed salmon,0.4673986932604096,0.3872983346207417,0.5,0.6714412359494561,0.43457697000317774,0.12909944487358055,0.18973665961010278,0.8613942186943212,0.25197631533948484,0.21166010488516723,0.4472135954999579,0.2720294101747089,0.408248290463863,0.0,0.9486832980505138,0.7071067811865476,0.37749172176353746,0.19364916731037085
sweet restaurant slaw,0.4296689244236598,0.31622776601683794,0.19148542155126763,0.324679328979636,0.17566201313073598,0.27386127875258304,0.18973665961010278,0.12649110640673517,0.6900655593423543,0.2039607805437114,0.5627314338711378,0.17029386365926402,0.0,0.0,0.0,0.0,0.13228756555322954,0.2
sweet simmered pork chops,0.3328201177351375,0.3872983346207417,0.443471156521669,0.408248290463863,0.34969374356101124,0.3544949458972112,0.08944271909999159,0.6870225614927068,0.816496580927726,0.12569805089976535,0.12909944487358055,0.19493588689617927,0.23570226039551584,0.0,0.6708203932499369,0.0,0.229128784747792,0.11180339887498948
sweet tomato meatballs,0.7785588263926151,0.8366600265340756,0.5830951894845301,0.35178118198675723,0.33036776044713734,0.2330951164939612,0.20976176963403032,0.6557438524302001,0.25197631533948484,0.116619037896906,0.18257418583505536,0.24083189157584592,0.4714045207910317,0.0,0.7416198487095663,0.0,0.282842712474619,0.2598076211353316
swiss steak italian style,0.6176879969195302,0.5916079783099616,0.6191391873668903,0.7365459931328118,0.6056873309366334,0.5208966628164682,0.5796550698475775,0.8185352771872451,0.7968190728895957,0.4827007354458868,0.6055300708194982,0.31144823004794875,0.5773502691896257,0.816496580927726,1.0488088481701516,0.7071067811865476,0.5267826876426369,0.73824115301167
taco mix with black beans,0.3305007855221667,0.3872983346207417,0.35118845842842467,0.48045117684665245,0.33338094898007764,0.21369760566432808,0.4427188724235731,0.5495452665613635,0.1781741612749496,0.1,0.18257418583505536,0.1816590212458495,0.3333333333333333,0.0,0.5,0.0,0.2958039891549808,0.3391164991562634
taco ring,0.7452413135250993,0.8944271909999159,0.5066228051190221,0.6393355926272211,0.2305273457593635,0.29720924166878343,0.0,0.6511528238439882,0.3984095364447979,0.30495901363953815,0.0,0.4898979485566356,0.408248290463863,0.0,0.5477225575051661,0.0,0.21794494717703367,0.17320508075688773
taco taters,0.7431740659547347,0.8944271909999159,0.5507570547286101,0.8878813734578135,0.44336376551476164,0.37727090178455763,0.4381780460041329,0.697137002317335,0.4364357804719847,0.4619523784980439,0.25819888974716115,0.5009990019950139,0.408248290463863,0.0,0.6324555320336759,0.0,0.32015621187164245,0.34641016151377546
tagliatelle with coriander pesto,0.7785588263926151,0.5916079783099616,0.19148542155126763,0.2813657169355689,0.30189875313233266,0.4647580015448901,0.39496835316262996,0.5744562646538028,0.3563483225498992,0.44743714642394183,0.28867513459481287,0.30331501776206204,0.4714045207910317,0.0,0.5916079783099616,0.0,0.43588989435406733,0.687386354243376
tammys tangy chops,0.6667948594698256,0.5,0.5196152422706632,0.8791567929935289,0.3745473458532503,0.10327955589886445,0.12649110640673517,0.8160882305241266,0.1781741612749496,0.01414213562373095,0.0,0.130384048104053,0.23570226039551584,0.816496580927726,0.8944271909999159,0.7071067811865476,0.33541019662496846,0.11180339887498948
tangy glazed black cod,0.1358732440973515,0.0,0.42031734043061636,0.35237290853109954,0.4039094665180022,0.17416467303484173,0.12649110640673517,0.6572670690061995,0.4714045207910317,0.17888543819998318,0.3872983346207417,0.17320508075688773,0.23570226039551584,0.0,0.0,0.0,0.1224744871391589,0.1224744871391589
tartiflette french potato bacon and cheese casserole,0.6748219138295788,0.9219544457292888,0.5507570547286101,0.6831300510639732,0.5245406153415169,0.34641016151377546,0.340587727318528,0.6526867548832288,0.3563483225498992,0.32496153618543844,0.4654746681256314,0.5049752469181039,0.3333333333333333,0.0,0.6324555320336759,0.7071067811865476,0.3905124837953327,0.40926763859362253
tasty ground turkey tacos,0.508391127441794,0.5477225575051661,0.565685424949238,0.7472170590486632,0.39928507538921537,0.3473710792030141,0.35213633723318016,0.7848566748139434,0.3984095364447979,0.38288379438153297,0.5773502691896257,0.43703546766824314,0.4714045207910317,0.0,0.7745966692414834,0.0,0.34641016151377546,0.44158804331639234
tequila steak,0.39613517506411483,0.4472135954999579,0.41231056256176607,0.4025957443060387,0.45669621037559366,0.19748417658131498,0.25298221281347033,0.7536577472566709,0.3563483225498992,0.6743886120034946,0.408248290463863,0.2701851217221259,0.4714045207910317,0.0,0.7416198487095663,0.7071067811865476,0.3,0.21213203435596426
teriyaki rosemary beef kabobs,0.36794648440311994,0.3872983346207417,0.4654746681256314,0.6448514040717701,0.36800621112770837,0.15275252316519466,0.2,0.7523297149521612,0.3563483225498992,0.3749666651850535,0.7302967433402214,0.17320508075688773,0.3333333333333333,0.0,0.7071067811865476,0.7071067811865476,0.282842712474619,0.2692582403567252
tex mex migas,0.43323470277934534,0.5,0.8082903768654761,0.5248015497944596,0.23784749015162757,0.3204163957519444,0.282842712474619,0.4919349550499537,0.1781741612749496,0.33763886032268264,0.48304589153964794,0.28982753492378877,0.408248290463863,0.0,0.5,0.0,0.25,0.469041575982343
thai breaded chicken filets,0.20380986614602722,0.22360679774997896,0.47958315233127197,0.5649483752226098,0.3656696401320264,0.21369760566432808,0.25298221281347033,0.7745966692414834,0.3086066999241838,0.3331666249791536,0.9309493362512627,0.2588435821108957,0.3333333333333333,0.0,1.0,0.7071067811865476,0.37749172176353746,0.2872281323269014
thai chicken,0.4835764198615911,0.6324555320336759,0.47958315233127197,0.652559065015063,0.4081316314272009,0.4546060565661952,0.35213633723318016,0.7771743691090179,0.5909368402852788,0.3641428291206625,0.31622776601683794,0.24289915602982237,0.408248290463863,0.0,0.9486832980505138,0.7071067811865476,0.458257569495584,0.29154759474226505
thai curry soup,0.44893035265891923,0.5477225575051661,0.31622776601683794,0.8403868156985805,0.39096949095440026,0.2816617356570348,0.30331501776206204,0.4049691346263317,0.3984095364447979,1.1797457353175724,0.6454972243679028,0.30166206257996714,0.408248290463863,0.0,0.3872983346207417,0.0,0.4213074886588179,0.6123724356957945
thai peanut chicken lo mein,0.6621642835894568,0.5,0.3415650255319866,0.6221602151643363,0.27097706808616007,0.3178049716414141,0.40987803063838396,0.6782329983125268,0.4364357804719847,0.212602916254693,0.31622776601683794,0.17888543819998318,0.3333333333333333,0.0,0.7071067811865476,0.0,0.30413812651491096,0.2692582403567252
thai shrimp burgers,0.5463163355250678,0.4472135954999579,0.9345230512584124,0.5870122088452108,0.4242640687119285,0.33216461782274964,0.34641016151377546,0.9273618495495703,0.1781741612749496,0.417612260356422,0.6582805886043833,0.406201920231798,0.5773502691896257,0.0,0.9219544457292888,0.0,0.5196152422706632,0.4387482193696061
the best chicken salad ever,0.3113247129976625,0.22360679774997896,0.2943920288775949,0.24238399287081644,0.13835771443203715,0.10327955589886445,0.06324555320336758,0.38987177379235854,0.3086066999241838,0.09486832980505139,0.0,0.07745966692414834,0.0,0.0,0.4472135954999579,0.0,0.13228756555322954,0.08660254037844387
the big sandwich,0.7544738360147217,0.9486832980505138,0.668331255192114,0.8976822006330154,0.41231056256176607,0.3966526608171605,0.322490309931942,0.9674709297958259,0.3563483225498992,0.41158231254513356,0.5477225575051661,0.6148170459575759,0.5270462766947299,0.816496580927726,0.8660254037844386,0.7071067811865476,0.40926763859362253,0.5612486080160912
the burger your mama warned you about,0.4624350266212042,0.5,0.47958315233127197,0.5805887816116785,0.3418437404094784,0.24698178070456941,0.23664319132398462,0.6465291950097846,0.4364357804719847,0.1414213562373095,0.5163977794943222,0.23664319132398465,0.408248290463863,0.0,0.6708203932499369,0.0,0.2598076211353316,0.21794494717703367
the mighty chicken stuff,0.8494342008292705,1.0488088481701516,0.6298147875897061,0.7354137157636736,0.34846602621858486,0.4475861183429769,0.40987803063838396,0.8831760866327847,0.4364357804719847,0.8417838202293983,0.752772652709081,0.7745966692414834,0.408248290463863,0.0,0.7745966692414834,0.0,0.4301162633521313,0.3807886552931954
the stowe show sweet burger,0.4540416788730371,0.5,0.47958315233127197,0.4222953153106643,0.3734013543475324,0.2614064523559687,0.08944271909999159,0.6196773353931867,0.7346308866924529,0.10392304845413264,0.25819888974716115,0.24083189157584592,0.4714045207910317,0.0,0.6324555320336759,0.0,0.2345207879911715,0.16583123951776998
three cheese chicken penne,0.4755563543407301,0.5916079783099616,0.5802298395176404,0.5852349955359812,0.498282765391012,0.3492849839314596,0.4427188724235731,0.917605579756357,0.563436169819011,1.1514338886796758,0.5627314338711378,0.6008327554319921,0.4714045207910317,0.0,1.0723805294763609,0.7071067811865476,0.5244044240850758,0.5916079783099616
three onion pie with feta or goat cheese,0.33968311024337877,0.31622776601683794,0.42817441928883754,0.3082207001484488,0.21908902300206645,0.23523038352503134,0.25298221281347033,0.33166247903553997,0.3563483225498992,0.372827037646145,0.3651483716701107,0.31937438845342625,0.3333333333333333,0.0,0.31622776601683794,0.0,0.229128784747792,0.3391164991562634
thyme salmon with sage pasta,0.5560852175977791,0.5,0.6,0.5496210815947049,0.4352339272489812,0.4115013163202924,0.433589667773576,0.8402380615040002,0.3563483225498992,0.5228766584960548,0.5477225575051661,0.32710854467592254,0.4714045207910317,0.816496580927726,0.9746794344808963,0.7071067811865476,0.45552167895721496,0.6442049363362563
tilapia and mizithra pasta,0.9774377808252632,0.7416198487095663,0.4546060565661952,0.5708181263181236,0.6396427574379757,0.5516641490375582,0.5585696017507576,0.8843076387773657,0.5039526306789697,0.6637770710110436,0.7071067811865476,0.31304951684997057,0.5270462766947299,0.816496580927726,0.9219544457292888,0.7071067811865476,0.48733971724044817,0.7297259759663212
tilapia asparagus bundles with white wine sauce,0.1568929081105472,0.0,0.3696845502136472,0.3791437722025775,0.428285618984074,0.13784048752090222,0.2449489742783178,0.7014271166700073,0.25197631533948484,0.35693136595149494,0.408248290463863,0.2469817807045694,0.3333333333333333,0.0,0.5477225575051661,0.0,0.3427827300200522,0.32787192621510003
tilapia en papillote tilapia in parchment,0.49613893835683376,0.6708203932499369,0.5131601439446883,0.2813657169355689,0.42392721747286494,0.12516655570345725,0.1673320053068151,0.6884765791223402,0.25197631533948484,0.4363484845854286,0.408248290463863,0.2345207879911715,0.23570226039551584,0.0,0.5,0.7071067811865476,0.33541019662496846,0.19364916731037085
toads in the hole ii,0.5188745216627708,0.5,0.6757711644237764,0.37416573867739417,0.2767154288640743,0.3361547262794322,0.20976176963403032,0.5865151319446071,0.25197631533948484,0.2102379604162864,0.0,0.2683281572999748,0.408248290463863,0.816496580927726,0.5477225575051661,0.0,0.25495097567963926,0.47958315233127197
toasted caprese sandwich,0.6287961636211018,0.806225774829855,0.4472135954999579,0.5751811308912466,0.3621365172733304,0.4757450297515817,0.45166359162544856,0.6648308055437865,0.4364357804719847,0.565685424949238,0.5627314338711378,0.6811754546370561,0.5270462766947299,0.0,0.6324555320336759,0.0,0.35,0.7697402159170327
tofu stir fry with peanut sauce vegan,0.6312380996593429,0.6324555320336759,0.0,0.5200160253940899,0.4378518992927697,0.3614784456460256,0.45166359162544856,0.5796550698475775,0.6172133998483675,1.341864374666829,0.9219544457292888,0.6426507605223851,0.6236095644623235,0.0,0.6324555320336759,0.0,0.5567764362830022,0.5220153254455275
tomato bacon grilled cheese,0.7716116998754071,1.02469507659596,0.5887840577551898,0.8406346808612327,0.33036776044713734,0.3087609647175843,0.2683281572999748,0.6899275324264136,0.3563483225498992,0.5207686626516614,0.3415650255319866,0.6316644678941503,0.3333333333333333,0.0,0.6708203932499369,0.0,0.3122498999199199,0.4153311931459037
tomato basil chicken,0.5870395085642742,0.4472135954999579,0.668331255192114,0.2783882181415011,0.34805582475065283,0.2065591117977289,0.23664319132398462,0.7823042886243179,0.3086066999241838,0.394715087119811,0.4472135954999579,0.2449489742783178,0.3333333333333333,0.0,0.9746794344808963,0.7071067811865476,0.324037034920393,0.3
tomato lime chicken,0.45573271518765,0.5477225575051661,0.5099019513592785,0.3541421560145963,0.3346640106136302,0.19578900207451216,0.25298221281347033,0.7874007874011811,0.3086066999241838,0.41352146256270667,0.6055300708194982,0.4909175083453431,0.3333333333333333,0.0,0.806225774829855,0.0,0.3122498999199199,0.29154759474226505
tomato squash dish,0.3038218101251,0.22360679774997896,0.0,0.10206207261596575,0.4789870263676997,0.2183269719175042,0.40987803063838396,0.2645751311064591,0.5039526306789697,0.8032434251209281,1.02469507659596,0.21908902300206645,0.23570226039551584,0.0,0.31622776601683794,0.7071067811865476,0.3391164991562634,0.4242640687119285
tonkatsu,0.5173898991015458,0.4472135954999579,0.5066228051190221,0.23804761428476162,0.2384473586709294,0.2588435821108957,0.08944271909999159,0.589915248150105,0.0,0.10583005244258362,0.0,0.1,0.23570226039551584,0.0,0.5916079783099616,0.0,0.2,0.21794494717703367
tor tunas,0.4350066312491906,0.31622776601683794,0.27688746209726917,0.4354116825871044,0.260768096208106,0.3172801075810878,0.2683281572999748,0.6418722614352486,0.25197631533948484,0.19078784028338913,0.12909944487358055,0.17320508075688773,0.408248290463863,0.0,0.8366600265340756,0.0,0.2783882181415011,0.40926763859362253
toronto pad thai,0.5830951894845301,0.4472135954999579,0.5537749241945383,0.544288526426931,0.33974780562730855,0.41912607490666415,0.363318042491699,0.5291502622129182,0.5039526306789697,0.28565713714171403,0.4654746681256314,0.3646916505762094,0.408248290463863,0.0,0.5477225575051661,0.0,0.4301162633521313,0.41231056256176607
tortellini bacon broccoli salad,0.5291502622129182,0.5477225575051661,0.39581140290126393,0.5537749241945383,0.280305955290694,0.3346640106136302,0.322490309931942,0.5272570530585627,0.4714045207910317,0.3,0.806225774829855,0.15165750888103102,0.23570226039551584,0.0,0.3872983346207417,0.0,0.20615528128088303,0.27386127875258304
tourtiere,0.7565102063473383,0.7071067811865476,0.5,0.49244289008980524,0.31982137871898786,0.28751811537130434,0.17888543819998318,0.6148170459575759,0.1781741612749496,0.10583005244258362,0.18257418583505536,0.17606816861659008,0.23570226039551584,0.816496580927726,0.6324555320336759,0.0,0.2692582403567252,0.19364916731037085
traditional chilaquiles,0.45064056971928645,0.5477225575051661,0.4546060565661952,0.29226129861250305,0.30845235797908427,0.2726414006223804,0.3847076812334269,0.6723094525588644,0.3086066999241838,0.3649657518178932,0.4472135954999579,0.4427188724235731,0.23570226039551584,0.0,0.6708203932499369,0.0,0.3640054944640259,0.2
tri tip roast,0.5218310955737424,0.5477225575051661,0.725718035235908,0.2041241452319315,0.34267852490135914,0.06324555320336758,0.12649110640673517,0.9581231653602786,0.0,0.10862780491200216,0.0,0.17606816861659008,0.5270462766947299,0.0,0.806225774829855,0.7071067811865476,0.29154759474226505,0.2
tropical shrimp scampi,0.5670436151994496,0.3872983346207417,0.6244997998398398,0.47914855038216836,0.3139608710833701,0.4512944345620348,0.35777087639996635,0.6841052550594827,0.4364357804719847,0.2437211521390788,0.5916079783099616,0.27386127875258304,0.4714045207910317,0.0,0.6708203932499369,0.0,0.3968626966596886,0.6383572667401852
true love chicken,0.3573406045949826,0.3872983346207417,0.6055300708194982,0.37969285832981725,0.41644756143909817,0.39749213828703583,0.363318042491699,0.8579044235810886,0.3984095364447979,0.32310988842807026,0.7745966692414834,0.39115214431215894,0.4714045207910317,0.0,1.0488088481701516,1.0,0.3640054944640259,0.4301162633521313
tuna and red pepper sauce,0.3594868137091669,0.22360679774997896,0.12909944487358055,0.3427827300200522,0.21313979316066586,0.3799122705748438,0.2966479394838265,0.4919349550499537,0.3086066999241838,0.5190375708944391,0.5627314338711378,0.14491376746189438,0.3333333333333333,0.0,0.5477225575051661,0.0,0.2872281323269014,0.5385164807134504
tuna and vegetable casserole,0.5643239658755762,0.5916079783099616,0.33166247903553997,0.5107184482014854,0.32425739335111103,0.35496478698597694,0.340587727318528,0.5272570530585627,0.3984095364447979,0.8288546314040841,0.42817441928883754,0.31622776601683794,0.3333333333333333,0.0,0.6708203932499369,0.0,0.3082207001484488,0.44158804331639234
tuna avocado and bacon sandwich,0.7585411098843723,0.7416198487095663,0.43969686527576396,0.8064841391290138,0.5752018279327203,0.5291502622129182,0.6841052550594827,0.9412757300600074,0.563436169819011,0.6219324722186484,0.5916079783099616,0.6610597552415365,0.6236095644623235,0.0,1.0954451150103321,0.7071067811865476,0.4949747468305833,0.5894913061275798
tuna coney dogs,0.7605665904189708,0.7416198487095663,0.8286535263104036,0.65,0.2613153540948451,0.28809720581775866,0.21908902300206645,0.6870225614927068,0.3984095364447979,0.37040518354904267,0.28867513459481287,0.4979959839195493,0.408248290463863,0.0,0.7416198487095663,0.0,0.282842712474619,0.4213074886588179
tuna from can to frying pan,0.5129102485590662,0.6324555320336759,0.37416573867739417,0.533463525775974,0.35456210417116735,0.1591644851508443,0.30331501776206204,0.6618156843109718,0.3086066999241838,0.43657759905886145,1.1474609652039005,0.23664319132398465,0.3333333333333333,0.0,0.6708203932499369,0.0,0.33166247903553997,0.3872983346207417
tuna scalloped potatoes,0.24178820993079556,0.31622776601683794,0.2449489742783178,0.47696960070847283,0.433589667773576,0.3488074922742725,0.3346640106136302,0.5513619500836089,0.5039526306789697,0.21587033144922904,0.408248290463863,0.38858718455450897,0.3333333333333333,0.0,0.6708203932499369,0.0,0.3570714214271425,0.3
tuna stuffed zucchini,0.26890089681459284,0.22360679774997896,0.4,0.29509885349376286,0.38172540616821105,0.2463060426921489,0.30331501776206204,0.6228964600958975,0.3563483225498992,0.30789608636681304,0.5773502691896257,0.25099800796022265,0.3333333333333333,0.0,0.806225774829855,0.0,0.33166247903553997,0.3840572873934304
turkey and black bean burger,0.6114295984380818,0.6708203932499369,0.6055300708194982,0.5511351921262151,0.3884033249820898,0.21055482263138342,0.3687817782917155,0.7949842765740717,0.3086066999241838,0.2545584412271571,0.31622776601683794,0.4604345773288535,0.408248290463863,0.0,0.7416198487095663,0.0,0.3427827300200522,0.3082207001484488
turkey cream cheese enchiladas,0.7646014547562571,1.0,0.6582805886043833,0.5465802777268862,0.3601586951807296,0.2988868236194652,0.38987177379235854,0.8,0.25197631533948484,0.4907137658554119,0.8755950357709131,0.6156297588648554,0.408248290463863,0.0,0.7071067811865476,0.7071067811865476,0.4213074886588179,0.2598076211353316
turkey curry,0.36374124361651966,0.31622776601683794,0.43969686527576396,0.16072751268321592,0.30566087650952556,0.1224744871391589,0.20976176963403032,0.6767569726275452,0.25197631533948484,0.24979991993593592,0.806225774829855,0.18973665961010278,0.3333333333333333,0.0,0.6708203932499369,0.0,0.2692582403567252,0.18027756377319948
turkey medley,0.762586691162691,1.0,0.7416198487095663,0.4636809247747852,0.47116875957558985,0.2834313555930842,0.39496835316262996,0.8831760866327847,0.5039526306789697,0.6069596362197407,0.8660254037844386,0.4289522117905443,0.4714045207910317,0.0,0.8660254037844386,0.7071067811865476,0.3872983346207417,0.4153311931459037
turkey picadillo,0.5203549084703928,0.4472135954999579,0.5916079783099616,0.18819316317727025,0.3779644730092272,0.1770122406313567,0.21908902300206645,0.7655063683601855,0.1781741612749496,0.08366600265340755,0.31622776601683794,0.19748417658131498,0.408248290463863,0.0,0.7416198487095663,0.7071067811865476,0.3082207001484488,0.2345207879911715
ultimate all in one chicken dinner,0.4819830830098628,0.3872983346207417,0.458257569495584,0.8536685539481936,0.5980922050271895,0.4066120181860508,0.6164414002968976,0.7835815209663893,0.5039526306789697,0.44654227123532214,1.0878112581387145,0.30166206257996714,0.4714045207910317,0.0,0.8944271909999159,0.7071067811865476,0.44158804331639234,0.37080992435478316
uncle terry meat,0.9567573440452993,1.0,0.7371114795831993,0.48304589153964794,0.4417497675640103,0.1224744871391589,0.08944271909999159,0.8843076387773657,0.3086066999241838,0.19493588689617927,0.22360679774997896,0.17320508075688773,0.5270462766947299,0.0,0.7745966692414834,0.7071067811865476,0.32787192621510003,0.18027756377319948
upside down,0.36794648440311994,0.3872983346207417,0.33665016461206926,0.38297084310253526,0.35213633723318016,0.3799122705748438,0.340587727318528,0.5403702434442518,0.3086066999241838,0.066332495807108,0.7637626158259734,0.22135943621178655,0.4714045207910317,0.0,0.5916079783099616,0.0,0.3,0.6224949798994366
uptown red beans and rice,0.4723101979387308,0.3872983346207417,0.4760952285695233,0.8426149773176358,0.27307769694983985,0.32608792270388265,0.4,0.6826419266350405,0.0,0.0282842712474619,0.0,0.11401754250991379,0.23570226039551584,0.0,0.0,0.0,0.229128784747792,0.0
veal meat loaf,0.35082320772281167,0.3872983346207417,0.6506407098647712,0.46188021535170054,0.3229329872987804,0.22949219304078008,0.260768096208106,0.6884765791223402,0.25197631533948484,0.7833262411026456,0.18257418583505536,0.24083189157584592,0.3333333333333333,0.0,0.7416198487095663,0.0,0.2645751311064591,0.282842712474619
vegetable samosas,0.26311740579210874,0.31622776601683794,0.0,0.32787192621510003,0.3079888680734141,0.2695675549220764,0.2966479394838265,0.2449489742783178,0.1781741612749496,0.42941821107167777,0.5163977794943222,0.1341640786499874,0.23570226039551584,0.0,0.31622776601683794,0.0,0.229128784747792,0.2449489742783178
veggie meatloaf,0.3721042037676254,0.31622776601683794,0.39157800414902433,0.42817441928883754,0.3850788416489723,0.4571651780264984,0.4898979485566356,0.47958315233127197,0.563436169819011,0.3023243291566195,0.3872983346207417,0.2569046515733026,0.5270462766947299,0.0,0.5477225575051661,0.0,0.3570714214271425,0.689202437604511
veggies and chicken casserole,0.3281650616569468,0.31622776601683794,0.32659863237109044,0.5848789048455528,0.2971291205616075,0.21055482263138342,0.2280350850198276,0.4898979485566356,0.3086066999241838,0.29597297173897485,0.5627314338711378,0.21213203435596426,0.23570226039551584,0.0,0.5916079783099616,0.0,0.2345207879911715,0.21794494717703367
venison breakfast sausage,0.23204774044612855,0.22360679774997896,0.3415650255319866,0.33541019662496846,0.1874642823122771,0.025819888974716113,0.0,0.4472135954999579,0.0,0.034641016151377546,0.0,0.06324555320336758,0.23570226039551584,0.0,0.3872983346207417,0.0,0.15,0.07071067811865475
verns roasted pork loin over sauerkraut,0.5233031185136907,0.5477225575051661,0.496655480858378,0.6041522986797286,0.415417174141162,0.2683281572999748,0.3847076812334269,0.7252585745787499,0.6172133998483675,0.09899494936611665,0.5,0.23664319132398465,0.408248290463863,0.816496580927726,0.7416198487095663,0.7071067811865476,0.31622776601683794,0.282842712474619
victors shrimp fried quinoa,0.37003118371709826,0.22360679774997896,0.7637626158259734,0.6350852961085883,0.37682887362833545,0.38987177379235854,0.5585696017507576,0.764198926981712,0.3984095364447979,0.6334035048845246,0.6324555320336759,0.3,0.4714045207910317,0.0,0.6708203932499369,0.0,0.3905124837953327,0.44158804331639234
vietnamese beef and lettuce curry,0.5683985600588051,0.5477225575051661,0.47958315233127197,0.7855465188856312,0.45007935808191485,0.43550736694878844,0.4,0.7252585745787499,0.5909368402852788,0.8627861844049196,0.8563488385776752,0.37416573867739417,0.7453559924999299,0.0,0.7745966692414834,0.0,0.4183300132670378,0.5196152422706632
vietnamesechinese pork chops,0.665640235470275,0.5916079783099616,0.458257569495584,0.582380173655205,0.37984959429452375,0.22360679774997896,0.10954451150103323,0.7,0.5909368402852788,0.05477225575051661,0.18257418583505536,0.2024845673131659,0.3333333333333333,0.816496580927726,0.7071067811865476,0.0,0.31622776601683794,0.20615528128088303
