recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,labels
gs flank steak marinade,0.2123076923076923,0.2,0.15333333333333332,0.5270833333333333,0.12571428571428572,0.024333333333333332,0.012,0.504,0.15873015873015872,0.0004,0.05,0.042,0.1111111111111111,0.0,0.55,0.5,0.09,0.045,257,-2.3441924186666685,4.635786423422681,0.7081394015289918,0
guinness corned beef,0.25999999999999995,0.25,0.20333333333333334,0.5766666666666667,0.10142857142857142,0.04533333333333333,0.0,0.33399999999999996,0.4126984126984127,0.0,0.5166666666666667,0.019,0.1111111111111111,0.0,0.35,0.0,0.0425,0.015,277,-4.738446833333334,4.356410156724466,0.7836696328083571,0
guy approved meatloaf,0.3923076923076923,0.45,0.4766666666666667,0.4508333333333333,0.17142857142857146,0.07433333333333332,0.055999999999999994,0.53,0.19047619047619047,0.0298,0.06666666666666668,0.036000000000000004,0.16666666666666666,0.0,0.6,0.0,0.09,0.1025,430,-5.263833190666667,4.644358341979979,0.8198019678155258,3
ham and cheese bowties,0.4569230769230769,0.85,0.2833333333333333,0.36,0.09285714285714286,0.12166666666666667,0.055999999999999994,0.484,0.15873015873015872,0.1746,0.11666666666666667,0.468,0.1111111111111111,0.0,0.35,0.0,0.1125,0.2425,508,-8.741509081333334,4.1753575797414735,0.9061861685886858,3
ham tetrazzini,0.24,0.35,0.13,0.6604166666666667,0.08028571428571428,0.12933333333333333,0.064,0.302,0.09523809523809523,0.114,0.13333333333333333,0.149,0.16666666666666666,0.6666666666666666,0.4,0.0,0.1075,0.27,358,-6.552266153333331,4.1753575797414735,0.9402227499155041,3
hamburger potato casserole,0.4138461538461538,0.6,0.2766666666666667,0.22416666666666665,0.14714285714285713,0.057,0.04,0.442,0.12698412698412698,0.0606,0.11666666666666667,0.219,0.1111111111111111,0.0,0.45,0.0,0.0975,0.0475,403,-5.331806261333334,4.485726972786386,0.7844165435892317,3
hamburger steak with onions and gravy,0.2846153846153846,0.3,0.38333333333333336,0.24875,0.11057142857142856,0.045,0.048,0.462,0.09523809523809523,0.0248,0.05,0.05,0.16666666666666666,0.0,0.5,0.0,0.0675,0.0925,319,-2.3661106240000005,4.3963345852556275,0.5708237245727076,3
happy shrimp,0.3061538461538461,0.6,0.7666666666666667,0.1375,0.08285714285714285,0.010333333333333332,0.024,0.39,0.031746031746031744,0.2514,0.13333333333333333,0.064,0.16666666666666666,0.0,0.35,0.0,0.0975,0.0375,280,-4.871036465333333,4.646356983713818,0.9707189148025369,0
harvest rice dish,0.16923076923076924,0.2,0.05666666666666665,0.1525,0.06857142857142857,0.14233333333333334,0.17600000000000002,0.10800000000000001,0.6031746031746031,0.0362,0.06666666666666668,0.044,0.05555555555555555,0.0,0.15,0.0,0.1475,0.0625,278,-3.403462556,4.263070857632526,0.9999180646906323,1
healthier broiled tilapia parmesan,0.11846153846153848,0.15,0.18666666666666668,0.09625,0.1402857142857143,0.003666666666666667,0.004,0.506,0.0,0.0484,0.06666666666666668,0.095,0.0,0.0,0.25,0.0,0.0975,0.0175,180,1.3093228413333329,4.306502926135859,0.9996398687489083,0
healthy turkey loaf,0.07846153846153846,0.05,0.2433333333333333,0.0725,0.055714285714285716,0.02033333333333333,0.024,0.20600000000000002,0.031746031746031744,0.0404,0.2333333333333333,0.027000000000000003,0.05555555555555555,0.0,0.2,0.0,0.04,0.0425,112,0.37741988133333343,4.356073747678194,0.9142085194331192,0
hearty vegetable lasagna,0.3,0.45,0.25666666666666665,0.35125,0.2,0.16533333333333333,0.20800000000000002,0.46399999999999997,0.4444444444444444,0.2106,0.2,0.369,0.16666666666666666,0.0,0.65,0.0,0.16,0.2775,462,-5.253359927999999,4.621005517678089,0.725138199769388,3
heavenly halibut,0.21384615384615385,0.25,0.19333333333333333,0.1175,0.15142857142857144,0.003,0.004,0.514,0.0,0.0796,0.03333333333333333,0.113,0.05555555555555555,0.0,0.55,0.0,0.245,0.0375,235,0.04738118533333276,4.342318159450283,0.9998785337191696,0
heavenly potatoes and ham,0.4630769230769231,0.85,0.2733333333333333,0.4691666666666667,0.04542857142857143,0.1443333333333333,0.14400000000000002,0.318,0.09523809523809523,0.1712,0.03333333333333333,0.214,0.05555555555555555,0.0,0.15,0.0,0.04,0.0275,506,-10.486575522666664,4.273329316321445,0.9561524359082625,3
herb roasted pork loin and potatoes,0.18923076923076929,0.15,0.2633333333333333,0.02208333333333333,0.23685714285714285,0.09833333333333333,0.11199999999999999,0.578,0.031746031746031744,0.0054,0.18333333333333326,0.025,0.05555555555555555,0.6666666666666666,0.7,0.5,0.1375,0.035,347,1.135721181333333,4.353531749895326,0.5202635464016037,3
herb rubbed sirloin tip roast,0.3907692307692308,0.45,0.4033333333333333,0.43583333333333335,0.15428571428571428,0.005333333333333334,0.032,0.754,0.0,0.1656,0.016666666666666666,0.024,0.2777777777777778,0.0,0.65,0.5,0.1075,0.0375,394,-2.970323661333334,4.26104716901814,0.5514452933612399,0
high temperature eye of round roast,0.19384615384615386,0.25,0.23666666666666664,0.024583333333333332,0.10257142857142858,0.0,0.0,0.532,0.0,0.0,0.0,0.006,0.1111111111111111,0.0,0.4,0.0,0.06,0.0175,227,0.7548243333333341,4.4847996480253185,0.9999727852692144,0
hoagie bake,0.6584615384615384,0.9,0.5133333333333333,0.6208333333333333,0.06428571428571428,0.08299999999999999,0.0,0.618,0.15873015873015872,0.1164,0.08333333333333333,0.468,0.16666666666666666,0.0,0.35,0.0,0.0725,0.0375,619,-10.642206165333333,4.6386092743052485,0.9996750915108661,2
homemade black bean veggie burgers,0.04615384615384616,0.05,0.15333333333333332,0.2529166666666667,0.14714285714285713,0.11033333333333334,0.392,0.22399999999999998,0.06349206349206349,0.1462,0.31666666666666665,0.099,0.2222222222222222,0.0,0.2,0.0,0.1475,0.24,198,-0.7060718559999999,4.213996407933037,0.9999365913897029,1
homemade wonton soup,0.1861538461538461,0.2,0.31666666666666665,0.2845833333333333,0.18171428571428566,0.135,0.132,0.45799999999999996,0.09523809523809523,1.0244,0.9666666666666668,0.185,0.2777777777777778,0.6666666666666666,0.55,0.0,0.145,0.375,363,-2.0060637053333332,4.467599329450353,0.9052140150427918,3
homestyle turkey the michigander way,0.4292307692307692,0.5,0.7,0.2333333333333333,0.2002857142857143,0.003,0.004,1.3619999999999999,0.0,0.0484,0.016666666666666666,0.077,0.2777777777777778,0.0,1.25,0.5,0.1575,0.045,545,1.0762981746666649,4.258598226822437,0.9993691189136064,2
honey garlic slow cooker chicken thighs,0.18307692307692308,0.15,0.23666666666666664,0.9183333333333332,0.11114285714285714,0.114,0.024,0.43799999999999994,0.9841269841269841,0.0878,0.1,0.034,0.1111111111111111,0.0,0.5,0.0,0.0975,0.035,325,-6.135974230666668,4.590297843556714,0.8214557110921222,1
honey glazed pork tenderloin,0.11076923076923076,0.1,0.16,0.14208333333333334,0.08742857142857142,0.063,0.004,0.354,0.5714285714285714,0.0002,0.0,0.01,0.05555555555555555,0.6666666666666666,0.4,0.5,0.055,0.0025,210,-0.4061772093333337,4.441526652189626,0.504119222677943,1
honey mustard grilled chicken,0.12769230769230772,0.1,0.2333333333333333,0.2575,0.06257142857142857,0.07333333333333332,0.004,0.494,0.5396825396825397,0.0096,0.0,0.014,0.05555555555555555,0.0,0.8,0.5,0.06,0.01,266,-0.4636703813333337,4.319329994985661,0.6674664213688483,0
honey ribs,0.5800000000000001,0.7,0.5666666666666667,0.4754166666666666,0.17857142857142858,0.09666666666666666,0.012,0.898,0.8253968253968254,0.0048,0.016666666666666666,0.092,0.16666666666666666,0.6666666666666666,0.95,0.5,0.11,0.03,627,-6.779012690666666,4.17931833632411,0.9999679610375531,2
honeyed pork chops,0.15538461538461534,0.15,0.21666666666666667,0.2679166666666667,0.10828571428571428,0.035333333333333335,0.012,0.516,0.2857142857142857,0.0,0.016666666666666666,0.011,0.05555555555555555,0.6666666666666666,0.6,0.5,0.0775,0.01,239,-0.3426214999999998,4.529254792687913,0.7598581616337641,0
hot tamale pie,0.4892307692307693,0.65,0.4866666666666667,0.6483333333333333,0.19428571428571428,0.181,0.264,0.6940000000000001,0.12698412698412698,0.15,0.4833333333333333,0.304,0.2222222222222222,0.0,0.65,0.5,0.15,0.26,640,-8.09764466666667,4.592427692377921,0.9153219966267209,2
hudsons baked tilapia with dill sauce,0.2861538461538462,0.3,0.19666666666666666,0.20875,0.16457142857142856,0.019,0.06,0.49,0.0,0.0952,0.4166666666666667,0.09,0.05555555555555555,0.0,0.25,0.5,0.1,0.035,284,-1.3980149759999998,4.478184512213427,0.9269941460139802,0
husbands delight,0.6107692307692308,1.05,0.5733333333333334,0.32416666666666666,0.16171428571428573,0.13833333333333336,0.092,0.6920000000000001,0.15873015873015872,0.2744,0.1,0.287,0.3333333333333333,0.6666666666666666,0.75,0.0,0.1425,0.32,667,-9.935838371999996,4.478985392825302,0.8824767141937506,2
incredibly cheesy turkey meatloaf,0.38307692307692304,0.6,0.5766666666666667,0.4470833333333333,0.12314285714285715,0.05566666666666666,0.032,0.75,0.19047619047619047,0.1422,0.05,0.385,0.16666666666666666,0.0,0.6,0.0,0.115,0.1,440,-5.085443336,4.538239041579842,0.5248907110249172,3
incredibly easy chicken and noodles,0.30153846153846153,0.25,0.33,0.9816666666666668,0.05342857142857143,0.18266666666666664,0.052000000000000005,0.5479999999999999,0.15873015873015872,0.0632,0.0,0.035,0.2777777777777778,0.0,0.4,0.0,0.0475,0.015,504,-7.163523982666669,4.445125407475297,0.6869013841089476,3
indonesian satay,0.28,0.15,0.22333333333333333,0.39875,0.12628571428571428,0.03933333333333334,0.08800000000000001,0.616,0.2222222222222222,0.0094,0.05,0.033,0.1111111111111111,0.0,1.0,0.5,0.1675,0.0675,329,-0.8483483386666658,4.503651434062462,0.8538306624127304,3
iowa pork steak,0.3692307692307693,0.3,0.2533333333333333,0.8204166666666667,0.19742857142857145,0.073,0.10400000000000001,0.578,0.2222222222222222,0.0104,0.05,0.062,0.16666666666666666,0.6666666666666666,0.8,0.5,0.125,0.0425,417,-5.548989551999999,4.464180000216122,0.8229229512912969,3
italian breaded pork chops,0.31230769230769234,0.3,0.62,0.4275,0.12257142857142855,0.11133333333333333,0.1,0.6,0.12698412698412698,0.0818,0.05,0.253,0.2222222222222222,0.0,0.55,0.0,0.1075,0.1925,440,-3.5218681173333337,4.440695724955417,0.8680146574608962,3
italian grilled cheese sandwiches,0.2815384615384616,0.5,0.15333333333333332,0.43,0.12628571428571428,0.14,0.168,0.3,0.4126984126984127,0.1906,0.03333333333333333,0.398,0.16666666666666666,0.0,0.45,0.0,0.1125,0.185,394,-6.781089161333332,4.386239989683544,0.9304276708083578,3
italian meatball sandwich casserole,0.9953846153846154,1.3,0.51,0.78125,0.24285714285714285,0.24766666666666665,0.28,0.816,0.4761904761904762,0.3552,0.08333333333333333,0.431,0.3888888888888889,0.6666666666666666,1.1,0.5,0.21,0.5525,1046,-16.300271942666665,4.5175985794258064,0.9999999999999609,2
italian spaghetti sauce with meatballs,0.3261538461538461,0.3,0.25666666666666665,0.6216666666666667,0.29228571428571426,0.079,0.18,0.37799999999999995,0.3809523809523809,0.165,0.55,0.14,0.3333333333333333,0.0,0.45,0.5,0.1475,0.115,349,-5.480697700000001,4.531406167092385,0.5998382649113189,3
italian style meatloaf i,0.5984615384615385,0.85,0.6033333333333334,0.3920833333333333,0.11,0.052000000000000005,0.055999999999999994,0.596,0.15873015873015872,0.1368,0.16666666666666666,0.199,0.2222222222222222,0.0,0.65,0.0,0.09,0.0875,538,-8.518349684,4.2547990843734524,0.7892211230108939,2
italian style pork chops,0.7476923076923078,1.35,0.46,0.4258333333333333,0.06942857142857142,0.08833333333333332,0.055999999999999994,0.486,0.0,0.2236,0.016666666666666666,0.348,0.16666666666666666,0.0,0.45,0.0,0.07,0.14,639,-14.176137034666665,4.548542020488876,0.9999095065015564,2
jagerschnitzel,0.5153846153846153,0.6,0.5233333333333333,0.2845833333333333,0.15428571428571428,0.09966666666666668,0.12,0.6579999999999999,0.12698412698412698,0.0512,0.03333333333333333,0.131,0.2222222222222222,0.6666666666666666,0.65,0.5,0.13,0.1325,556,-5.302395422666668,4.285326794410788,0.7620335879409864,3
jalapeno chicken ii,0.5,0.4,0.31,0.6383333333333333,0.09171428571428572,0.02866666666666667,0.008,0.586,0.19047619047619047,0.0586,0.05,0.03,0.1111111111111111,0.0,0.85,0.5,0.075,0.02,446,-5.4727973346666685,4.482386422175848,0.4179591606339202,2
jennies heavenly slow cooker chicken,0.43538461538461537,0.9,0.44333333333333336,0.6966666666666667,0.08,0.043333333333333335,0.024,0.52,0.2222222222222222,0.274,0.0,0.087,0.05555555555555555,0.0,0.55,0.0,0.055,0.0075,456,-10.526133953333334,4.31996716213321,0.8680177950630107,2
jenns out of this world spaghetti and meatballs,0.26153846153846155,0.25,0.29,0.4904166666666666,0.3662857142857143,0.267,0.308,0.5539999999999999,0.6666666666666666,0.4076,0.5,0.16399999999999998,0.3888888888888889,0.6666666666666666,0.5,0.5,0.2375,0.3425,572,-4.720728621333335,4.198515716149648,0.9726230436387894,2
jennys grilled chicken breasts,0.02307692307692308,0.0,0.22666666666666666,0.0325,0.1,0.01,0.008,0.5479999999999999,0.031746031746031744,0.0108,0.26666666666666666,0.019,0.05555555555555555,0.0,0.95,0.5,0.09,0.025,139,3.4314421959999986,4.303991057597727,0.8695312890958484,0
juiciest hamburgers ever,0.27384615384615385,0.35,0.32,0.08166666666666668,0.08942857142857143,0.03033333333333333,0.02,0.43,0.06349206349206349,0.012,0.016666666666666666,0.053,0.16666666666666666,0.0,0.45,0.0,0.0575,0.055,288,-1.7371837266666668,4.310436391454818,0.9187751226001758,0
juicy roasted chicken,0.4938461538461539,0.35,0.3233333333333333,0.2758333333333333,0.08714285714285715,0.004,0.008,0.618,0.031746031746031744,0.1598,0.0,0.028,0.1111111111111111,0.0,0.5,0.0,0.07,0.0275,423,-2.2933505906666665,4.5309589429630055,0.9662459570162735,0
juicy thanksgiving turkey,0.3692307692307693,0.35,0.67,0.2833333333333333,0.22542857142857145,0.014333333333333332,0.04,1.386,0.06349206349206349,0.1198,0.1,0.093,0.2777777777777778,0.0,1.25,0.5,0.1775,0.0675,556,2.335867109333332,4.338077913495527,0.9996498677368891,2
kalua pig in a slow cooker,0.2261538461538461,0.25,0.2733333333333333,0.29791666666666666,0.09942857142857142,0.0,0.0,0.518,0.0,0.0014,0.0,0.02,0.5,0.6666666666666666,0.55,0.5,0.085,0.005,243,-1.1605421319999998,4.6675008799916995,0.9999029264086762,0
kathys delicious whole slow cooker chicken,0.4246153846153846,0.3,0.20666666666666667,0.3958333333333333,0.05771428571428571,0.04766666666666667,0.008,0.442,0.3809523809523809,0.0206,0.03333333333333333,0.02,0.1111111111111111,0.0,0.45,0.0,0.0575,0.0175,393,-3.966244228000001,4.438711661516592,0.5568919473682444,0
key west chicken,0.0953846153846154,0.05,0.22333333333333333,0.30625,0.06714285714285714,0.018666666666666658,0.004,0.506,0.15873015873015872,0.0034,0.016666666666666666,0.016,0.05555555555555555,0.0,0.8,0.5,0.07,0.0125,184,0.6472001079999992,4.242832140147269,0.99326200226345,0
kielbasa and cabbage,0.4,0.45,0.21,0.39666666666666667,0.18057142857142852,0.06733333333333333,0.24,0.344,0.3809523809523809,0.0506,1.3166666666666669,0.108,0.1111111111111111,0.6666666666666666,0.25,0.0,0.11,0.2375,377,-5.588765961333334,4.435149344824931,0.9103062764610661,3
kielbasa with peppers and potatoes,0.3569230769230769,0.35,0.16666666666666666,0.29041666666666666,0.34314285714285714,0.12033333333333332,0.14400000000000002,0.266,0.09523809523809523,0.0064,0.3666666666666665,0.034,0.1111111111111111,0.0,0.35,0.5,0.1425,0.1,404,-4.781858365333335,4.531662127539454,0.79947817782938,3
king ranch chicken casserole i,0.6369230769230769,0.75,0.3133333333333333,0.4816666666666667,0.102,0.139,0.132,0.642,0.06349206349206349,0.14400000000000002,0.05,0.421,0.16666666666666666,0.0,0.5,0.0,0.265,0.07,663,-8.312017219999998,4.49559929158704,0.6407614984512569,3
king ranch chicken casserole iii,0.2630769230769231,0.4,0.25666666666666665,0.4591666666666666,0.10771428571428572,0.09333333333333334,0.14800000000000002,0.5579999999999999,0.06349206349206349,0.14300000000000002,0.26666666666666666,0.27,0.1111111111111111,0.0,0.7,0.5,0.16,0.0475,375,-3.9283646733333337,4.147931681376382,0.9359613203798209,3
kofta kebabs,0.03538461538461538,0.05,0.03666666666666667,0.0325,0.013142857142857144,0.002,0.008,0.057999999999999996,0.0,0.0084,0.016666666666666666,0.008,0.0,0.0,0.05,0.0,0.01,0.0075,35,0.2721035413333333,4.547713151207918,0.9998809111630351,1
kung pao chicken,0.3584615384615385,0.2,0.22,0.2483333333333333,0.17742857142857146,0.08433333333333333,0.168,0.688,0.2222222222222222,0.0348,0.1,0.049,0.1111111111111111,0.0,1.15,0.5,0.2325,0.15,437,-0.4728845906666677,4.220924665977462,0.8890529514092587,3
lamb chops with balsamic reduction,0.29692307692307696,0.4,0.21333333333333326,0.029166666666666667,0.06828571428571427,0.016666666666666666,0.008,0.292,0.09523809523809523,0.0452,0.016666666666666666,0.029,0.1111111111111111,0.0,0.35,0.0,0.04,0.0375,255,-2.5609378093333346,4.350211814626292,0.9989019912732945,0
lasagna alfredo roll ups,0.5215384615384615,0.75,0.2933333333333333,0.4616666666666666,0.08085714285714286,0.08900000000000001,0.076,0.42,0.12698412698412698,0.9174,0.03333333333333333,0.34700000000000003,0.1111111111111111,0.0,0.25,0.0,0.1325,0.2825,485,-8.805474712,4.389101845708056,0.9167059899829678,3
lauras unbelievable chicken and pasta,0.2569230769230769,0.45,0.36,0.215,0.2,0.19666666666666666,0.168,0.8240000000000001,0.09523809523809523,1.2506,0.15,0.12,0.2222222222222222,0.0,1.2,0.5,0.27,0.2075,547,-2.263049961333333,4.431541910371692,0.765689676217059,3
lazygirls ground turkey stroganoff,0.30153846153846153,0.2,0.4166666666666667,0.355,0.106,0.13933333333333334,0.096,0.61,0.06349206349206349,0.1908,0.016666666666666666,0.052000000000000005,0.2777777777777778,0.0,0.65,0.0,0.14,0.32,463,-2.1152240373333333,4.338819840957171,0.9317604441757381,3
lemon cream pasta with chicken,0.3769230769230769,0.7,0.44333333333333336,0.035416666666666666,0.13028571428571428,0.16033333333333333,0.14400000000000002,0.596,0.09523809523809523,0.1812,0.5,0.08199999999999999,0.16666666666666666,0.0,0.9,0.5,0.1525,0.3025,519,-4.9140946560000005,4.472186847615832,0.740372029540517,3
lemon garlic tilapia,0.0676923076923077,0.1,0.16333333333333333,0.03875,0.14057142857142854,0.0046666666666666645,0.008,0.462,0.0,0.043,0.11666666666666667,0.042,0.0,0.0,0.25,0.0,0.095,0.0175,142,2.011276993333333,4.6059292558003175,0.9957122123155628,0
lemon rosemary salmon,0.2769230769230769,0.15,0.18666666666666668,0.42375,0.12314285714285715,0.02033333333333333,0.10800000000000001,0.41,0.0,0.0204,0.75,0.051,0.05555555555555555,0.0,0.55,0.5,0.0875,0.09,257,-1.8306401853333336,4.320892956974818,0.8885674958745827,0
lentils and rice with fried onions mujadarrah,0.34,0.15,0.0,0.13,0.1854285714285714,0.2303333333333333,0.424,0.34600000000000003,0.12698412698412698,0.029,0.05,0.07400000000000001,0.2777777777777778,0.0,0.1,0.0,0.0375,0.2225,535,-1.9881496866666664,4.238083321889511,0.9999979378345625,1
lentils and spinach,0.06615384615384615,0.05,0.0,0.26625,0.1657142857142857,0.08,0.41600000000000004,0.19399999999999998,0.09523809523809523,1.6686,0.16666666666666666,0.13,0.2222222222222222,0.0,0.15,0.0,0.2275,0.5725,165,-0.5679274680000002,4.5197903800480965,0.9999999988189074,1
lime chicken soft tacos,0.1046153846153846,0.1,0.12333333333333335,0.18041666666666667,0.057142857142857134,0.063,0.055999999999999994,0.324,0.06349206349206349,0.0374,0.06666666666666668,0.078,0.1111111111111111,0.0,0.3,0.0,0.055,0.1,204,-0.2893801453333337,4.68186063535992,0.8681548700932248,0
